INPUT	N_ANS	N_TRI	N_REF	N_REW	N_CLASH	N_COVER	T_REF	T_REW	T_CLASH	T_COVER	T_CORE	T_OP	T_QEV	T_TOTAL
q9	4	4	3	6	5	1	6	11	0	0	6	33	133	191
q16	0	3	1	0	0	0	0	1	0	0	0	0	0	1
q19	0	3	1	0	0	0	0	1	0	0	0	0	0	1
q22	0	3	1	0	0	0	1	1	0	0	0	0	0	2
q25	0	3	1	0	0	0	0	1	0	0	0	0	0	1
q28	0	3	1	0	0	0	0	0	0	0	0	0	0	0
q31	0	2	1	0	0	0	0	0	0	0	0	1	0	1
q34	0	2	1	0	0	0	1	0	0	0	0	0	0	1
q37	0	2	1	0	0	0	0	1	0	0	0	0	0	1
